timestamp,name,url,product_count,status
2026-09-09 11:35:50 CEST,Partylautsprecher,https://www.medion.com/de/shop/audio/partylautsprecher,12.0,OK
2026-09-09 11:35:50 CEST,Audio-Systeme,https://www.medion.com/de/shop/audio/musikanlagen,12.0,OK
2026-09-09 11:35:50 CEST,Lautsprecher,https://www.medion.com/de/shop/audio/lautsprecher,12.0,OK
2026-09-09 11:35:50 CEST,Küchen-unterbauradio,https://www.medion.com/de/shop/audio/kuechenunterbauradios,3.0,OK
2026-09-09 11:35:50 CEST,Kopfhörer,https://www.medion.com/de/shop/audio/kopfhoerer,8.0,OK
2026-09-09 11:35:50 CEST,Boomboxen,https://www.medion.com/de/shop/audio/boomboxen,12.0,OK
2026-09-09 11:35:50 CEST,Bluetooth Kopfhörer,https://www.medion.com/de/shop/audio/bluetooth-kopfhoerer,6.0,OK
2026-09-09 11:35:50 CEST,Baustellenradio,https://www.medion.com/de/shop/audio/baustellenradio,4.0,OK
2026-09-09 11:35:50 CEST,Angebote Audio,https://www.medion.com/de/shop/audio/angebote,22.0,OK
2026-09-09 11:35:50 CEST,Alle Audio Produkte,https://www.medion.com/de/shop/audio/alle,65.0,OK
2026-09-09 11:35:50 CEST,Angebote bei MEDION,https://www.medion.com/de/shop/angebote,124.0,OK
2026-09-09 11:35:50 CEST,Alexa,https://www.medion.com/de/shop/alexa,11.0,OK
2026-09-09 11:35:50 CEST,Akoya PCs,https://www.medion.com/de/shop/akoya-pcs,1.0,OK
2026-09-09 11:35:50 CEST,Akku-Stielstaubsauger,https://www.medion.com/de/shop/akku-stielstaubsauger,8.0,OK
2026-09-09 11:35:50 CEST,Zyklon Staubsauger,https://www.medion.com/at/shop/zyklon-staubsauger,5.0,OK
2026-09-09 11:35:50 CEST,Work from Home PCs,https://www.medion.com/at/shop/work-from-home-pcs,9.0,OK
2026-09-09 11:35:50 CEST,work-from-home-alle,https://www.medion.com/at/shop/work-from-home-alle,19.0,OK
2026-09-09 11:35:50 CEST,Saugroboter,https://www.medion.com/de/shop/saugroboter/saugroboter-wischroboter,9.0,OK
2026-09-09 11:35:50 CEST,Saugroboter,https://www.medion.com/at/shop/saugroboter-wischroboter,9.0,OK
2026-09-09 11:35:50 CEST,Windows Update,https://www.medion.com/at/shop/windows-update,48.0,OK
2026-09-09 11:35:50 CEST,Versandkostenfrei,https://www.medion.com/at/shop/versandkostenfrei,266.0,OK
2026-09-09 11:35:50 CEST,Ventilatoren & Klimageräte,https://www.medion.com/at/shop/ventilatoren-klimageraete,5.0,OK
2026-09-09 11:35:50 CEST,Ventilatoren,https://www.medion.com/at/shop/ventilatoren,4.0,OK
2026-09-09 11:35:50 CEST,TV Kaufberater Auflösungen,https://www.medion.com/at/shop/tv-hd-fhd-uhd,375.0,OK
2026-09-09 11:35:50 CEST,TV Kaufberater Hintergrundbeleuchtung,https://www.medion.com/at/shop/tv-edge-led-direct-led,375.0,OK
2026-09-09 11:35:50 CEST,Vidaa TVs,https://www.medion.com/at/shop/tv/vidaa,14.0,OK
2026-09-09 11:35:50 CEST,TV-Soundbars,https://www.medion.com/at/shop/tv/soundbars,4.0,OK
2026-09-09 11:35:50 CEST,Smart TV,https://www.medion.com/at/shop/tv/smart-tv,16.0,OK
2026-09-09 11:35:50 CEST,QLED TVs,https://www.medion.com/at/shop/tv/qled,6.0,OK
2026-09-09 11:35:50 CEST,Premium-TVs,https://www.medion.com/at/shop/tv/premium,4.0,OK
2026-09-09 11:35:50 CEST,OLED TVs,https://www.medion.com/at/shop/tv/oled,375.0,OK
2026-09-09 11:35:50 CEST,TVs mit Soundbar,https://www.medion.com/at/shop/tv/mit-soundbar,40.0,OK
2026-09-09 11:35:50 CEST,Mobilen TVs,https://www.medion.com/at/shop/tv/mini,1.0,OK
2026-09-09 11:35:50 CEST,TV Kaufberater Micro Dimming,https://www.medion.com/at/shop/tv/micro-dimming,6.0,OK
2026-09-09 11:35:50 CEST,TV HDR,https://www.medion.com/at/shop/tv/hdr,26.0,OK
2026-09-09 11:35:50 CEST,HD TVs,https://www.medion.com/at/shop/tv/hd,5.0,OK
2026-09-09 11:35:50 CEST,Fire TVs,https://www.medion.com/at/shop/tv/fire-tv,375.0,OK
2026-09-09 11:35:50 CEST,FHD TVs,https://www.medion.com/at/shop/tv/fhd,17.0,OK
2026-09-09 11:35:50 CEST,Einsteiger,https://www.medion.com/at/shop/tv/einsteiger,6.0,OK
2026-09-09 11:35:50 CEST,TV Dolby Vision,https://www.medion.com/at/shop/tv/dolby-vision,12.0,OK
2026-09-09 11:35:50 CEST,bis ca. 80 cm (32''),https://www.medion.com/at/shop/tv/bis-32-zoll,10.0,OK
2026-09-09 11:35:50 CEST,TV Angebote,https://www.medion.com/at/shop/tv/angebote,19.0,OK
2026-09-09 11:35:50 CEST,Android TVs,https://www.medion.com/at/shop/tv/android-tv,8.0,OK
2026-09-09 11:35:50 CEST,4K UHD TVs,https://www.medion.com/at/shop/tv/4k-uhd,14.0,OK
2026-09-09 11:35:50 CEST,ca. 98 cm - 126 cm (39“ bis 50“),https://www.medion.com/at/shop/tv/39-bis-50-zoll,26.0,OK
2026-09-09 11:35:50 CEST,Alle TVs,https://www.medion.com/at/shop/tv,36.0,OK
2026-09-09 11:35:50 CEST,Turmventilatoren,https://www.medion.com/at/shop/turmventilatoren,375.0,OK
2026-09-09 11:35:50 CEST,Topseller,https://www.medion.com/at/shop/topseller,19.0,OK
2026-09-09 11:35:50 CEST,Mäuse und Tastaturen,https://www.medion.com/at/shop/tastaturen-und-maeuse,2.0,OK
2026-09-09 11:35:50 CEST,Alle Tablets,https://www.medion.com/at/shop/tablets-alle,2.0,OK
2026-09-09 11:35:50 CEST,Staubsauger,https://www.medion.com/at/shop/staubsauger-alle,10.0,OK
